date,platform,source,campaign,spend,impressions,clicks,platform_conversions
2025-01-01,Google Ads,Google Ads,Search | Interior Painting,182.21,361,25,1
2025-11-28,Google Ads,Google Ads,Search | Minor Remodeling,90.8,163,10,0
2025-11-28,Meta,Facebook Ads,Meta | Home Refresh,91.46,2272,37,1
2025-11-28,Meta,Facebook Ads,Meta | Free Estimate,5.0,102,2,0
2025-11-29,Google Ads,Google Ads,Search | Interior Painting,105.51,280,15,0
2025-11-29,Google Ads,Google Ads,Search | Exterior Painting,126.6,261,16,1
2025-11-29,Google Ads,Google Ads,Search | Cabinet Painting,67.63,154,11,1
2025-11-29,Google Ads,Google Ads,Search | Drywall Repair,112.69,341,22,1
2025-11-29,Google Ads,Google Ads,Search | Minor Remodeling,204.33,337,21,0
2025-11-29,Meta,Facebook Ads,Meta | Home Refresh,109.28,2269,39,3
2025-11-29,Meta,Facebook Ads,Meta | Free Estimate,72.74,1405,29,1
2025-11-30,Google Ads,Google Ads,Search | Interior Painting,146.82,375,24,1
2025-11-30,Google Ads,Google Ads,Search | Exterior Painting,177.09,390,21,1
2025-11-30,Google Ads,Google Ads,Search | Cabinet Painting,7.29,14,1,0
2025-11-30,Google Ads,Google Ads,Search | Drywall Repair,30.19,83,6,0
2025-11-30,Google Ads,Google Ads,Search | Minor Remodeling,194.54,391,24,1
2025-11-30,Meta,Facebook Ads,Meta | Home Refresh,6.71,119,2,0
2025-11-30,Meta,Facebook Ads,Meta | Free Estimate,78.1,1819,37,2
2025-12-01,Google Ads,Google Ads,Search | Interior Painting,283.8,626,39,3
2025-12-01,Google Ads,Google Ads,Search | Exterior Painting,210.69,410,26,2
2025-12-01,Google Ads,Google Ads,Search | Cabinet Painting,16.38,31,2,0
2025-12-01,Google Ads,Google Ads,Search | Drywall Repair,142.7,322,27,2
2025-12-01,Google Ads,Google Ads,Search | Minor Remodeling,20.22,34,2,0
2025-12-01,Meta,Facebook Ads,Meta | Home Refresh,356.93,7116,127,3
2025-12-01,Meta,Facebook Ads,Meta | Free Estimate,143.15,2937,61,3
2025-12-02,Google Ads,Google Ads,Search | Interior Painting,86.41,240,15,1
2025-12-02,Google Ads,Google Ads,Search | Exterior Painting,294.59,656,40,1
2025-12-02,Google Ads,Google Ads,Search | Cabinet Painting,98.7,223,15,1
2025-12-02,Google Ads,Google Ads,Search | Drywall Repair,95.38,290,20,0
2025-12-02,Google Ads,Google Ads,Search | Minor Remodeling,13.5,17,1,0
2025-12-02,Meta,Facebook Ads,Meta | Home Refresh,158.84,3566,62,2
2025-12-02,Meta,Facebook Ads,Meta | Free Estimate,124.16,2624,59,2
2025-12-03,Google Ads,Google Ads,Search | Interior Painting,365.62,814,56,4
2025-12-03,Google Ads,Google Ads,Search | Exterior Painting,38.42,81,5,0
2025-12-03,Google Ads,Google Ads,Search | Cabinet Painting,5.49,15,1,0
2025-12-03,Google Ads,Google Ads,Search | Drywall Repair,20.9,58,4,0
2025-12-03,Google Ads,Google Ads,Search | Minor Remodeling,239.85,463,25,1
2025-12-03,Meta,Facebook Ads,Meta | Home Refresh,209.18,4836,75,4
2025-12-03,Meta,Facebook Ads,Meta | Free Estimate,192.07,4806,100,3
2025-12-04,Google Ads,Google Ads,Search | Interior Painting,206.04,530,32,2
2025-12-04,Google Ads,Google Ads,Search | Exterior Painting,106.64,149,11,1
2025-12-04,Google Ads,Google Ads,Search | Cabinet Painting,38.37,90,6,0
2025-12-04,Google Ads,Google Ads,Search | Drywall Repair,33.77,87,6,0
2025-12-04,Google Ads,Google Ads,Search | Minor Remodeling,121.64,287,14,1
2025-12-04,Meta,Facebook Ads,Meta | Home Refresh,186.79,3709,60,4
2025-12-04,Meta,Facebook Ads,Meta | Free Estimate,70.91,1693,34,1
2025-12-05,Google Ads,Google Ads,Search | Interior Painting,210.72,415,30,2
2025-12-05,Google Ads,Google Ads,Search | Exterior Painting,248.75,524,33,2
2025-12-05,Google Ads,Google Ads,Search | Cabinet Painting,34.96,110,7,0
2025-12-05,Google Ads,Google Ads,Search | Drywall Repair,98.33,183,13,1
2025-12-05,Google Ads,Google Ads,Search | Minor Remodeling,18.43,39,2,0
2025-12-05,Meta,Facebook Ads,Meta | Home Refresh,88.14,2086,31,1
2025-12-05,Meta,Facebook Ads,Meta | Free Estimate,135.99,2599,57,2
2025-12-06,Google Ads,Google Ads,Search | Interior Painting,91.67,185,13,0
2025-12-06,Google Ads,Google Ads,Search | Exterior Painting,137.17,245,16,1
2025-12-06,Google Ads,Google Ads,Search | Cabinet Painting,174.45,477,27,2
2025-12-06,Google Ads,Google Ads,Search | Drywall Repair,96.15,241,18,1
2025-12-06,Google Ads,Google Ads,Search | Minor Remodeling,20.93,56,3,0
2025-12-06,Meta,Facebook Ads,Meta | Home Refresh,76.6,1750,32,1
2025-12-06,Meta,Facebook Ads,Meta | Free Estimate,18.61,348,8,0
2025-12-07,Google Ads,Google Ads,Search | Interior Painting,178.93,396,29,2
2025-12-07,Google Ads,Google Ads,Search | Exterior Painting,83.86,218,12,0
2025-12-07,Google Ads,Google Ads,Search | Cabinet Painting,114.94,305,18,1
2025-12-07,Google Ads,Google Ads,Search | Drywall Repair,156.88,329,26,2
2025-12-07,Google Ads,Google Ads,Search | Minor Remodeling,158.29,361,17,1
2025-12-07,Meta,Facebook Ads,Meta | Home Refresh,168.3,4888,69,3
2025-12-07,Meta,Facebook Ads,Meta | Free Estimate,65.95,1338,27,1
2025-12-08,Google Ads,Google Ads,Search | Interior Painting,104.41,219,14,1
2025-12-08,Google Ads,Google Ads,Search | Exterior Painting,18.98,32,2,0
2025-12-08,Google Ads,Google Ads,Search | Cabinet Painting,139.69,342,22,1
2025-12-08,Google Ads,Google Ads,Search | Drywall Repair,87.21,242,18,1
2025-12-08,Google Ads,Google Ads,Search | Minor Remodeling,126.28,233,12,0
2025-12-08,Meta,Facebook Ads,Meta | Home Refresh,114.04,3116,47,1
2025-12-08,Meta,Facebook Ads,Meta | Free Estimate,8.17,166,4,0
2025-12-09,Google Ads,Google Ads,Search | Interior Painting,263.03,551,40,3
2025-12-09,Google Ads,Google Ads,Search | Exterior Painting,181.1,380,21,1
2025-12-09,Google Ads,Google Ads,Search | Cabinet Painting,31.9,100,6,0
2025-12-09,Google Ads,Google Ads,Search | Drywall Repair,332.46,741,54,3
2025-12-09,Google Ads,Google Ads,Search | Minor Remodeling,14.48,17,1,0
2025-12-09,Meta,Facebook Ads,Meta | Home Refresh,224.17,4139,82,7
2025-12-09,Meta,Facebook Ads,Meta | Free Estimate,83.2,1865,40,1
2025-12-10,Google Ads,Google Ads,Search | Interior Painting,160.02,321,25,1
2025-12-10,Google Ads,Google Ads,Search | Exterior Painting,13.47,15,1,0
2025-12-10,Google Ads,Google Ads,Search | Cabinet Painting,27.82,59,4,0
2025-12-10,Google Ads,Google Ads,Search | Drywall Repair,28.66,82,6,0
2025-12-10,Google Ads,Google Ads,Search | Minor Remodeling,163.47,324,16,1
2025-12-10,Meta,Facebook Ads,Meta | Home Refresh,282.43,6480,105,3
2025-12-10,Meta,Facebook Ads,Meta | Free Estimate,73.71,1588,36,1
2025-12-11,Google Ads,Google Ads,Search | Interior Painting,159.58,495,28,1
2025-12-11,Google Ads,Google Ads,Search | Exterior Painting,180.26,456,25,1
2025-12-11,Google Ads,Google Ads,Search | Cabinet Painting,192.97,411,30,1
2025-12-11,Google Ads,Google Ads,Search | Drywall Repair,19.52,44,3,0
2025-12-11,Google Ads,Google Ads,Search | Minor Remodeling,386.88,680,45,5
2025-12-11,Meta,Facebook Ads,Meta | Home Refresh,12.04,228,4,0
2025-12-11,Meta,Facebook Ads,Meta | Free Estimate,46.32,1092,22,1
2025-12-12,Google Ads,Google Ads,Search | Interior Painting,298.48,654,45,4
2025-12-12,Google Ads,Google Ads,Search | Exterior Painting,7.29,18,1,0
2025-12-12,Google Ads,Google Ads,Search | Cabinet Painting,5.67,14,1,0
2025-12-12,Google Ads,Google Ads,Search | Drywall Repair,75.49,182,13,1
2025-12-12,Google Ads,Google Ads,Search | Minor Remodeling,204.34,367,18,1
2025-12-12,Meta,Facebook Ads,Meta | Home Refresh,28.24,580,10,0
2025-12-12,Meta,Facebook Ads,Meta | Free Estimate,62.94,1629,31,1
2025-12-13,Google Ads,Google Ads,Search | Interior Painting,273.97,616,39,2
2025-12-13,Google Ads,Google Ads,Search | Exterior Painting,6.74,17,1,0
2025-12-13,Google Ads,Google Ads,Search | Cabinet Painting,191.47,449,31,3
2025-12-13,Google Ads,Google Ads,Search | Drywall Repair,26.07,70,5,0
2025-12-13,Google Ads,Google Ads,Search | Minor Remodeling,23.93,56,3,0
2025-12-13,Meta,Facebook Ads,Meta | Home Refresh,5.0,112,2,0
2025-12-13,Meta,Facebook Ads,Meta | Free Estimate,80.05,1870,42,1
2025-12-14,Google Ads,Google Ads,Search | Interior Painting,148.63,387,27,2
2025-12-14,Google Ads,Google Ads,Search | Exterior Painting,246.67,482,29,2
2025-12-14,Google Ads,Google Ads,Search | Cabinet Painting,137.88,410,23,2
2025-12-14,Google Ads,Google Ads,Search | Drywall Repair,32.92,75,5,0
2025-12-14,Google Ads,Google Ads,Search | Minor Remodeling,244.08,462,28,1
2025-12-14,Meta,Facebook Ads,Meta | Home Refresh,56.74,1600,22,1
2025-12-14,Meta,Facebook Ads,Meta | Free Estimate,39.56,757,16,0
2025-12-15,Google Ads,Google Ads,Search | Interior Painting,10.43,33,2,0
2025-12-15,Google Ads,Google Ads,Search | Exterior Painting,557.81,1097,71,4
2025-12-15,Google Ads,Google Ads,Search | Cabinet Painting,104.21,229,16,1
2025-12-15,Google Ads,Google Ads,Search | Drywall Repair,63.55,157,11,0
2025-12-15,Google Ads,Google Ads,Search | Minor Remodeling,235.2,436,24,1
2025-12-15,Meta,Facebook Ads,Meta | Home Refresh,17.63,356,6,0
2025-12-15,Meta,Facebook Ads,Meta | Free Estimate,75.92,1967,38,1
2025-12-16,Google Ads,Google Ads,Search | Interior Painting,96.63,193,12,1
2025-12-16,Google Ads,Google Ads,Search | Exterior Painting,383.2,867,54,4
2025-12-16,Google Ads,Google Ads,Search | Cabinet Painting,5.0,15,1,0
2025-12-16,Google Ads,Google Ads,Search | Drywall Repair,80.88,187,13,2
2025-12-16,Google Ads,Google Ads,Search | Minor Remodeling,274.05,576,32,2
2025-12-16,Meta,Facebook Ads,Meta | Home Refresh,18.97,397,7,0
2025-12-16,Meta,Facebook Ads,Meta | Free Estimate,254.94,6728,129,5
2025-12-17,Google Ads,Google Ads,Search | Interior Painting,109.81,239,15,1
2025-12-17,Google Ads,Google Ads,Search | Exterior Painting,33.21,78,4,0
2025-12-17,Google Ads,Google Ads,Search | Cabinet Painting,265.37,664,46,2
2025-12-17,Google Ads,Google Ads,Search | Drywall Repair,5.0,14,1,0
2025-12-17,Google Ads,Google Ads,Search | Minor Remodeling,156.78,338,18,1
2025-12-17,Meta,Facebook Ads,Meta | Home Refresh,12.21,253,5,0
2025-12-17,Meta,Facebook Ads,Meta | Free Estimate,6.66,141,3,0
2025-12-18,Google Ads,Google Ads,Search | Interior Painting,287.39,643,40,3
2025-12-18,Google Ads,Google Ads,Search | Exterior Painting,96.0,179,11,2
2025-12-18,Google Ads,Google Ads,Search | Cabinet Painting,118.68,224,17,1
2025-12-18,Google Ads,Google Ads,Search | Drywall Repair,69.65,228,15,1
2025-12-18,Google Ads,Google Ads,Search | Minor Remodeling,33.46,71,4,0
2025-12-18,Meta,Facebook Ads,Meta | Home Refresh,12.88,261,5,0
2025-12-18,Meta,Facebook Ads,Meta | Free Estimate,152.16,3437,74,4
2025-12-19,Google Ads,Google Ads,Search | Interior Painting,113.76,284,16,0
2025-12-19,Google Ads,Google Ads,Search | Exterior Painting,52.05,98,6,0
2025-12-19,Google Ads,Google Ads,Search | Cabinet Painting,84.62,150,11,1
2025-12-19,Google Ads,Google Ads,Search | Drywall Repair,58.23,141,10,0
2025-12-19,Google Ads,Google Ads,Search | Minor Remodeling,151.35,345,18,1
2025-12-19,Meta,Facebook Ads,Meta | Home Refresh,89.0,1708,29,1
2025-12-19,Meta,Facebook Ads,Meta | Free Estimate,118.5,2289,51,2
2025-12-20,Google Ads,Google Ads,Search | Interior Painting,123.9,249,15,1
2025-12-20,Google Ads,Google Ads,Search | Exterior Painting,178.98,393,22,3
2025-12-20,Google Ads,Google Ads,Search | Cabinet Painting,9.16,14,1,0
2025-12-20,Google Ads,Google Ads,Search | Drywall Repair,120.76,345,27,1
2025-12-20,Google Ads,Google Ads,Search | Minor Remodeling,31.38,56,3,0
2025-12-20,Meta,Facebook Ads,Meta | Home Refresh,53.7,1095,18,1
2025-12-20,Meta,Facebook Ads,Meta | Free Estimate,49.39,1028,22,1
2025-12-21,Google Ads,Google Ads,Search | Interior Painting,226.89,554,37,2
2025-12-21,Google Ads,Google Ads,Search | Exterior Painting,23.87,50,3,0
2025-12-21,Google Ads,Google Ads,Search | Cabinet Painting,173.18,329,26,2
2025-12-21,Google Ads,Google Ads,Search | Drywall Repair,11.06,35,2,0
2025-12-21,Google Ads,Google Ads,Search | Minor Remodeling,48.09,87,5,0
2025-12-21,Meta,Facebook Ads,Meta | Home Refresh,162.05,2992,60,2
2025-12-21,Meta,Facebook Ads,Meta | Free Estimate,40.04,913,18,0
2025-12-22,Google Ads,Google Ads,Search | Interior Painting,32.55,69,5,0
2025-12-22,Google Ads,Google Ads,Search | Exterior Painting,342.02,712,42,3
2025-12-22,Google Ads,Google Ads,Search | Cabinet Painting,274.05,552,39,3
2025-12-22,Google Ads,Google Ads,Search | Drywall Repair,64.18,166,11,1
2025-12-22,Google Ads,Google Ads,Search | Minor Remodeling,14.35,37,2,0
2025-12-22,Meta,Facebook Ads,Meta | Home Refresh,105.65,2304,39,1
2025-12-22,Meta,Facebook Ads,Meta | Free Estimate,5.0,100,2,0
2025-12-23,Google Ads,Google Ads,Search | Interior Painting,254.48,516,32,2
2025-12-23,Google Ads,Google Ads,Search | Exterior Painting,17.09,46,3,0
2025-12-23,Google Ads,Google Ads,Search | Cabinet Painting,104.01,270,17,1
2025-12-23,Google Ads,Google Ads,Search | Drywall Repair,34.97,77,6,0
2025-12-23,Google Ads,Google Ads,Search | Minor Remodeling,331.49,649,37,2
2025-12-23,Meta,Facebook Ads,Meta | Home Refresh,37.16,906,15,0
2025-12-23,Meta,Facebook Ads,Meta | Free Estimate,67.04,1260,27,1
2025-12-24,Google Ads,Google Ads,Search | Interior Painting,216.95,389,31,2
2025-12-24,Google Ads,Google Ads,Search | Exterior Painting,99.64,154,10,0
2025-12-24,Google Ads,Google Ads,Search | Cabinet Painting,17.35,46,3,0
2025-12-24,Google Ads,Google Ads,Search | Drywall Repair,160.04,453,32,1
2025-12-24,Google Ads,Google Ads,Search | Minor Remodeling,205.5,313,20,1
2025-12-24,Meta,Facebook Ads,Meta | Home Refresh,94.11,1765,33,1
2025-12-24,Meta,Facebook Ads,Meta | Free Estimate,159.95,3251,69,2
2025-12-25,Google Ads,Google Ads,Search | Interior Painting,127.82,277,19,1
2025-12-25,Google Ads,Google Ads,Search | Exterior Painting,354.91,669,42,3
2025-12-25,Google Ads,Google Ads,Search | Cabinet Painting,5.62,13,1,0
2025-12-25,Google Ads,Google Ads,Search | Drywall Repair,16.73,43,3,0
2025-12-25,Google Ads,Google Ads,Search | Minor Remodeling,29.34,54,3,0
2025-12-25,Meta,Facebook Ads,Meta | Home Refresh,91.83,1717,30,1
2025-12-25,Meta,Facebook Ads,Meta | Free Estimate,111.1,2522,49,2
2025-12-26,Google Ads,Google Ads,Search | Interior Painting,93.32,242,16,1
2025-12-26,Google Ads,Google Ads,Search | Exterior Painting,82.96,155,11,1
2025-12-26,Google Ads,Google Ads,Search | Cabinet Painting,123.64,314,20,1
2025-12-26,Google Ads,Google Ads,Search | Drywall Repair,23.92,73,5,0
2025-12-26,Google Ads,Google Ads,Search | Minor Remodeling,307.03,606,35,2
2025-12-26,Meta,Facebook Ads,Meta | Home Refresh,107.16,1656,31,1
2025-12-26,Meta,Facebook Ads,Meta | Free Estimate,213.77,5083,127,4
2025-12-27,Google Ads,Google Ads,Search | Interior Painting,124.61,286,18,1
2025-12-27,Google Ads,Google Ads,Search | Exterior Painting,225.93,425,24,1
2025-12-27,Google Ads,Google Ads,Search | Cabinet Painting,17.68,33,2,0
2025-12-27,Google Ads,Google Ads,Search | Drywall Repair,93.67,241,16,1
2025-12-27,Google Ads,Google Ads,Search | Minor Remodeling,109.15,149,9,0
2025-12-27,Meta,Facebook Ads,Meta | Home Refresh,95.68,1927,31,1
2025-12-27,Meta,Facebook Ads,Meta | Free Estimate,99.53,2735,55,1
2025-12-28,Google Ads,Google Ads,Search | Interior Painting,275.46,581,40,3
2025-12-28,Google Ads,Google Ads,Search | Exterior Painting,282.42,635,35,1
2025-12-28,Google Ads,Google Ads,Search | Cabinet Painting,59.26,118,8,0
2025-12-28,Google Ads,Google Ads,Search | Drywall Repair,12.36,28,2,0
2025-12-28,Google Ads,Google Ads,Search | Minor Remodeling,138.7,305,15,2
2025-12-28,Meta,Facebook Ads,Meta | Home Refresh,209.57,5562,88,2
2025-12-28,Meta,Facebook Ads,Meta | Free Estimate,43.35,1088,22,0
2025-12-29,Google Ads,Google Ads,Search | Interior Painting,142.07,393,23,1
2025-12-29,Google Ads,Google Ads,Search | Exterior Painting,140.2,275,17,1
2025-12-29,Google Ads,Google Ads,Search | Cabinet Painting,354.99,1037,65,5
2025-12-29,Google Ads,Google Ads,Search | Drywall Repair,154.1,341,27,1
2025-12-29,Google Ads,Google Ads,Search | Minor Remodeling,216.86,466,25,1
2025-12-29,Meta,Facebook Ads,Meta | Home Refresh,105.21,2461,37,1
2025-12-29,Meta,Facebook Ads,Meta | Free Estimate,118.83,2975,60,1
2025-12-30,Google Ads,Google Ads,Search | Interior Painting,446.77,804,55,3
2025-12-30,Google Ads,Google Ads,Search | Exterior Painting,113.19,217,13,1
2025-12-30,Google Ads,Google Ads,Search | Cabinet Painting,136.81,351,21,1
2025-12-30,Google Ads,Google Ads,Search | Drywall Repair,6.43,14,1,0
2025-12-30,Google Ads,Google Ads,Search | Minor Remodeling,5.0,19,1,0
2025-12-30,Meta,Facebook Ads,Meta | Home Refresh,278.56,6096,98,3
2025-12-30,Meta,Facebook Ads,Meta | Free Estimate,17.61,348,8,0
2025-12-31,Google Ads,Google Ads,Search | Interior Painting,115.58,217,15,1
2025-12-31,Google Ads,Google Ads,Search | Exterior Painting,152.69,360,20,1
2025-12-31,Google Ads,Google Ads,Search | Cabinet Painting,181.03,449,29,1
2025-12-31,Google Ads,Google Ads,Search | Drywall Repair,78.53,206,14,1
2025-12-31,Google Ads,Google Ads,Search | Minor Remodeling,405.69,867,46,2
2025-12-31,Meta,Facebook Ads,Meta | Home Refresh,349.04,7312,125,4
2025-12-31,Meta,Facebook Ads,Meta | Free Estimate,100.52,2290,45,0
2026-01-01,Google Ads,Google Ads,Search | Interior Painting,318.9,625,49,3
2026-01-01,Google Ads,Google Ads,Search | Exterior Painting,239.27,476,32,2
2026-01-01,Google Ads,Google Ads,Search | Cabinet Painting,174.01,414,30,2
2026-01-01,Google Ads,Google Ads,Search | Drywall Repair,77.19,217,13,1
2026-01-01,Google Ads,Google Ads,Search | Minor Remodeling,121.16,238,14,1
2026-01-01,Meta,Facebook Ads,Meta | Home Refresh,51.23,1031,18,1
2026-01-01,Meta,Facebook Ads,Meta | Free Estimate,86.92,2224,40,1
2026-01-02,Google Ads,Google Ads,Search | Interior Painting,211.74,491,33,1
2026-01-02,Google Ads,Google Ads,Search | Exterior Painting,17.89,46,3,0
2026-01-02,Google Ads,Google Ads,Search | Cabinet Painting,202.31,506,32,2
2026-01-02,Google Ads,Google Ads,Search | Drywall Repair,6.12,13,1,0
2026-01-02,Google Ads,Google Ads,Search | Minor Remodeling,251.96,430,25,1
2026-01-02,Meta,Facebook Ads,Meta | Home Refresh,124.33,2795,52,1
2026-01-02,Meta,Facebook Ads,Meta | Free Estimate,5.0,99,2,0
2026-01-03,Google Ads,Google Ads,Search | Interior Painting,489.83,925,67,3
2026-01-03,Google Ads,Google Ads,Search | Exterior Painting,353.93,674,41,3
2026-01-03,Google Ads,Google Ads,Search | Cabinet Painting,133.15,306,21,1
2026-01-03,Google Ads,Google Ads,Search | Drywall Repair,78.52,196,15,1
2026-01-03,Google Ads,Google Ads,Search | Minor Remodeling,36.73,75,4,0
2026-01-03,Meta,Facebook Ads,Meta | Home Refresh,149.45,3364,60,2
2026-01-03,Meta,Facebook Ads,Meta | Free Estimate,114.26,2826,60,3
2026-01-04,Google Ads,Google Ads,Search | Interior Painting,52.93,105,7,0
2026-01-04,Google Ads,Google Ads,Search | Exterior Painting,30.12,69,4,0
2026-01-04,Google Ads,Google Ads,Search | Cabinet Painting,137.92,320,20,1
2026-01-04,Google Ads,Google Ads,Search | Drywall Repair,100.19,217,17,0
2026-01-04,Google Ads,Google Ads,Search | Minor Remodeling,38.92,75,4,0
2026-01-04,Meta,Facebook Ads,Meta | Home Refresh,16.39,358,6,0
2026-01-04,Meta,Facebook Ads,Meta | Free Estimate,12.79,257,5,0
2026-01-05,Google Ads,Google Ads,Search | Interior Painting,111.59,198,12,1
2026-01-05,Google Ads,Google Ads,Search | Exterior Painting,48.18,82,5,0
2026-01-05,Google Ads,Google Ads,Search | Cabinet Painting,275.29,609,36,1
2026-01-05,Google Ads,Google Ads,Search | Drywall Repair,180.57,497,34,2
2026-01-05,Google Ads,Google Ads,Search | Minor Remodeling,21.73,37,2,0
2026-01-05,Meta,Facebook Ads,Meta | Home Refresh,131.15,3274,56,2
2026-01-05,Meta,Facebook Ads,Meta | Free Estimate,91.8,1950,41,2
2026-01-06,Google Ads,Google Ads,Search | Interior Painting,199.77,413,29,1
2026-01-06,Google Ads,Google Ads,Search | Exterior Painting,130.23,288,17,1
2026-01-06,Google Ads,Google Ads,Search | Cabinet Painting,155.12,303,22,1
2026-01-06,Google Ads,Google Ads,Search | Drywall Repair,16.21,44,3,0
2026-01-06,Google Ads,Google Ads,Search | Minor Remodeling,117.63,203,11,0
2026-01-06,Meta,Facebook Ads,Meta | Home Refresh,170.01,3730,59,3
2026-01-06,Meta,Facebook Ads,Meta | Free Estimate,152.96,2651,62,2
2026-01-07,Google Ads,Google Ads,Search | Interior Painting,539.42,1421,86,5
2026-01-07,Google Ads,Google Ads,Search | Exterior Painting,421.58,923,49,4
2026-01-07,Google Ads,Google Ads,Search | Cabinet Painting,6.79,16,1,0
2026-01-07,Google Ads,Google Ads,Search | Drywall Repair,18.9,58,4,0
2026-01-07,Google Ads,Google Ads,Search | Minor Remodeling,126.27,236,14,1
2026-01-07,Meta,Facebook Ads,Meta | Home Refresh,167.04,3288,56,0
2026-01-07,Meta,Facebook Ads,Meta | Free Estimate,53.75,1351,26,0
2026-01-08,Google Ads,Google Ads,Search | Interior Painting,169.31,359,26,1
2026-01-08,Google Ads,Google Ads,Search | Exterior Painting,15.26,36,2,0
2026-01-08,Google Ads,Google Ads,Search | Cabinet Painting,136.46,272,18,1
2026-01-08,Google Ads,Google Ads,Search | Drywall Repair,12.07,45,3,0
2026-01-08,Google Ads,Google Ads,Search | Minor Remodeling,15.61,35,2,0
2026-01-08,Meta,Facebook Ads,Meta | Home Refresh,286.0,5915,97,2
